"time";"gasverbrauch";"forecast";"vgl_real_minus_forecast";"forecast_lowFI";"forecast_highFI"
2021-10-30;9,203241795;8,73479970693047;0,46844208806953;6,90863242277157;10,5609669910894
2021-10-31;6,9706066628;5,43182107635993;1,53878558644007;3,60872106653179;7,25492108618807
2021-11-01;8,5407574753;9,26579707153367;-0,725039596233666;7,44532503628293;11,0862691067844
2021-11-02;9,2099934644;10,3703042711185;-1,16031080671852;8,55022707831689;12,1903814639201
2021-11-03;10,9695476983;10,722678983407;0,246868714893017;8,90229649361608;12,5430614731979
2021-11-04;11,0243461181;10,9647638947309;0,0595822233691052;9,14348151298098;12,7860462764808
2021-11-05;10,7096873556;10,7178807536784;-0,00819339807843456;8,89821252807857;12,5375489792783
2021-11-06;11,646565691;11,8094604234278;-0,162894732427823;9,99102926299038;13,6278915838653
2021-11-07;11,7787441089;10,7731576558385;1,00558645306152;8,9538514383242;12,5924638733527
2021-11-08;12,4304884025;12,2295082322889;0,200980170211096;10,4153184704239;14,0436979941539
2021-11-09;14,4478186191;14,5260385369322;-0,0782199178321861;12,712864733981;16,3392123398833
2021-11-10;14,4356186426;14,1419761924211;0,293642450178901;12,3299228135288;15,9540295713134
2021-11-11;14,9626012944;14,6448673749459;0,317733919454108;12,8311451307859;16,4585896191059
2021-11-12;15,013041907;14,0361961285203;0,976845778479692;12,2236581765249;15,8487340805157
2021-11-13;12,7592823304;11,7660807057032;0,993201624696841;9,95272042948526;13,5794409819211
2021-11-14;11,9002810553;9,8825458940142;2,0177351612858;8,06683453698644;11,698257251042
2021-11-15;13,5343701505;11,2272035932819;2,30716655721807;9,41337210300047;13,0410350835634
2021-11-16;14,211054768;12,031217653098;2,17983711490203;10,2175791944723;13,8448561117236
2021-11-17;15,4637532968;12,5709296298345;2,89282366696552;10,7577960644321;14,3840631952369
2021-11-18;14,459298161;12,5479280261967;1,91137013480326;10,7349663024379;14,3608897499556
2021-11-19;15,9039560569;14,6691424554381;1,23481360146187;12,8561174705928;16,4821674402835
2021-11-20;14,7713205191;13,3867748912454;1,38454562785456;11,572064978025;15,2014848044659
2021-11-21;16,16274908;14,8553571011563;1,30739197884373;13,0411008569183;16,6696133453942
2021-11-22;15,8932069393;13,4844425772995;2,40876436200054;11,6722492738893;15,2966358807096
2021-11-23;15,9836357567;14,4383068794938;1,54532887720616;12,6260932151472;16,2505205438405
2021-11-24;16,3838444622;16,2911225489675;0,0927219132324844;14,4756102930292;18,1066348049059
2021-11-25;17,7363844096;17,3164795492472;0,41990486035283;15,4974503707003;19,1355087277941
2021-11-26;17,4009348619;15,6038356109701;1,79709925092986;13,7892387297386;17,4184324922017
2021-11-27;15,8868876093;14,3091436594697;1,57774394983026;12,4956983803267;16,1225889386128
2021-11-28;16,1665444417;15,1703238779539;0,996220563746142;13,3551990589205;16,9854486969872
2021-11-29;17,34718885;15,5730341746804;1,77415467531961;13,7575847920293;17,3884835573315
2021-11-30;16,9210606529;14,5947711791184;2,32628947378159;12,7819140187975;16,4076283394393
2021-12-01;14,0878105628;12,4515125032812;1,63629805951879;10,6387524055209;14,2642726010416
2021-12-02;16,9915180367;16,0937742403622;0,897743796337807;14,2828152339753;17,904733246749
2021-12-03;17,6354406564;17,1249612013676;0,510479455032449;15,3134346055695;18,9364877971656
2021-12-04;14,1633220809;13,1849065692518;0,97841551164824;11,369472170537;15,0003409679666
2021-12-05;15,0969008683;15,5762467347231;-0,479345866423103;13,765168410364;17,3873250590822
2021-12-06;17,6566115254;16,8322953780935;0,824316147306451;15,0204142267496;18,6441765294375
2021-12-07;16,6294995271;14,8977108483057;1,73178867879429;13,0859109371821;16,7095107594293
2021-12-08;17,4386808751;15,7997387420182;1,63894213308177;13,9883610431049;17,6111164409315
2021-12-09;17,5676951346;16,1687319525157;1,39896318208425;14,357504257454;17,9799596475775
2021-12-10;18,0593857576;16,9162041520815;1,14318160551848;15,1045265147367;18,7278817894263
2021-12-11;17,6303551157;15,4298973357797;2,20045777992025;13,6189774348527;17,2408172367068
2021-12-12;16,9399051714;16,8490796901014;0,0908254812985838;15,0366145567741;18,6615448234287
2021-12-13;16,7279238933;15,396668385436;1,33125550786397;13,5853606173155;17,2079761535565
2021-12-14;18,2634839442;17,2228749286001;1,04060901559991;15,4109014058875;19,0348484513127
2021-12-15;18,0750824267;16,5117788551964;1,56330357150357;14,7011100959828;18,3224476144101
2021-12-16;17,1201406118;15,2675704070085;1,85257020479151;13,4573918445128;17,0777489695041
2021-12-17;17,3991448901;15,8917784417013;1,50736644839873;14,081021667887;17,7025352155155
2021-12-18;16,9670904778;16,1325147305177;0,834575747282322;14,3185292460692;17,9465002149661
2021-12-19;17,109247021;16,8044609285793;0,304786092420692;14,9876869421167;18,6212349150419
2021-12-20;17,599167666;18,0165161739678;-0,417348507967791;16,1988277917834;19,8342045561522
2021-12-21;20,5797272386;19,4068117306832;1,17291550791684;17,585343729249;21,2282797321174
2021-12-22;20,3820717987;19,3091480883422;1,07292371035785;17,4869293298419;21,1313668468424
2021-12-23;17,138035223;17,4780191679058;-0,339983944905807;15,6621373820745;19,2939009537371
